model,epoch,val_loss,val_f1_macro
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.5805025696754456,0.8706435643564356
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.5805025696754456,0.8706435643564356
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.4741981923580169,0.890273631840796
mono_ori_microsoft_mdeberta-v3-base_2,1.0,0.5989542007446289,0.4162561576354679
mono_ori_microsoft_mdeberta-v3-base_2,2.0,0.522240400314331,0.4575547432787893
mono_ori_microsoft_mdeberta-v3-base_2,3.0,0.5131086111068726,0.7056380184472543
mono_ori_microsoft_mdeberta-v3-base_2,4.0,0.4902527928352356,0.6652301946419594
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.4902549386024475,0.7165071770334928
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.4902549386024475,0.7165071770334928
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.4889421761035919,0.6977092921040384
mono_pan_microsoft_mdeberta-v3-base_2,1.0,0.5799323320388794,0.708853238265003
mono_pan_microsoft_mdeberta-v3-base_2,2.0,0.5875584483146667,0.6797565570207216
mono_pan_microsoft_mdeberta-v3-base_2,3.0,0.5845711827278137,0.7345501231826226
mono_pan_microsoft_mdeberta-v3-base_2,4.0,0.6304572820663452,0.7753512310474335
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.6248507499694824,0.7641836593147455
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.6304572820663452,0.7753512310474335
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.6851180791854858,0.7630992196209587
mono_pol_microsoft_mdeberta-v3-base_2,1.0,0.6216732859611511,0.3874174757281553
mono_pol_microsoft_mdeberta-v3-base_2,2.0,0.534426212310791,0.7268091092939418
mono_pol_microsoft_mdeberta-v3-base_2,3.0,0.4760331213474273,0.7894644115574347
mono_pol_microsoft_mdeberta-v3-base_2,4.0,0.559454619884491,0.7726215644820296
mono_pol_microsoft_mdeberta-v3-base_2,5.0,0.6174693703651428,0.7796141296637822
mono_pol_microsoft_mdeberta-v3-base_2,5.0,0.4760331213474273,0.7894644115574347
mono_pol_microsoft_mdeberta-v3-base_2,5.0,0.447735995054245,0.8124667326514902
mono_rus_microsoft_mdeberta-v3-base_2,1.0,0.5002561211585999,0.677826981570943
mono_rus_microsoft_mdeberta-v3-base_2,2.0,0.5714480876922607,0.6894588152202701
mono_rus_microsoft_mdeberta-v3-base_2,3.0,0.7634311318397522,0.7062106354141753
mono_rus_microsoft_mdeberta-v3-base_2,4.0,0.9948089122772216,0.6796710652132338
mono_rus_microsoft_mdeberta-v3-base_2,5.0,1.0319098234176636,0.7161305629935939
mono_rus_microsoft_mdeberta-v3-base_2,5.0,1.0319098234176636,0.7161305629935939
mono_rus_microsoft_mdeberta-v3-base_2,5.0,0.9085540175437928,0.7340199499015925
mono_spa_microsoft_mdeberta-v3-base_2,1.0,0.5782168507575989,0.677920981126533
mono_spa_microsoft_mdeberta-v3-base_2,2.0,0.5839266777038574,0.7138153053715968
mono_spa_microsoft_mdeberta-v3-base_2,3.0,0.7039244771003723,0.690347787805415
mono_spa_microsoft_mdeberta-v3-base_2,4.0,0.811536431312561,0.7112090737934518
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.8483446836471558,0.7341365461847389
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.8483446836471558,0.7341365461847389
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.7980080842971802,0.7534016758331674
mono_swa_microsoft_mdeberta-v3-base_2,1.0,0.4716691672801971,0.7859923313554257
mono_swa_microsoft_mdeberta-v3-base_2,2.0,0.4608916938304901,0.8147819496053094
mono_swa_microsoft_mdeberta-v3-base_2,3.0,0.4843029677867889,0.8322210710952005
mono_swa_microsoft_mdeberta-v3-base_2,4.0,0.505268394947052,0.816420997340862
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.5154778957366943,0.8182166296368346
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.4843029677867889,0.8322210710952005
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.5590464472770691,0.7794766708701135
mono_tel_microsoft_mdeberta-v3-base_2,1.0,0.3823663890361786,0.8311484753491023
mono_tel_microsoft_mdeberta-v3-base_2,2.0,0.4393179714679718,0.8543594563331405
mono_tel_microsoft_mdeberta-v3-base_2,3.0,0.5331684350967407,0.8546536796536797
mono_tel_microsoft_mdeberta-v3-base_2,4.0,0.5835951566696167,0.8549258245715109
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.5761849284172058,0.8595492502469246
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.5761849284172058,0.8595492502469246
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.5664359927177429,0.8549258245715109
mono_tur_microsoft_mdeberta-v3-base_2,1.0,0.5425978899002075,0.7246251874062968
mono_tur_microsoft_mdeberta-v3-base_2,2.0,0.4945128858089447,0.7583925026380269
mono_tur_microsoft_mdeberta-v3-base_2,3.0,0.7350888252258301,0.713768115942029
mono_tur_microsoft_mdeberta-v3-base_2,4.0,0.5699347257614136,0.7706780389908257
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.6092013120651245,0.7499150465902384
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.5699347257614136,0.7706780389908257
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.5831409692764282,0.7838440860215053
mono_urd_microsoft_mdeberta-v3-base_2,1.0,0.4814152717590332,0.7476985489155874
mono_urd_microsoft_mdeberta-v3-base_2,2.0,0.4660967588424682,0.7357116752410672
mono_urd_microsoft_mdeberta-v3-base_2,3.0,0.5387059450149536,0.739795918367347
mono_urd_microsoft_mdeberta-v3-base_2,4.0,0.6065651774406433,0.7673584022468404
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.6600760817527771,0.7569193963930807
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.6065651774406433,0.7673584022468404
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.7437567710876465,0.720807453416149
mono_zho_microsoft_mdeberta-v3-base_2,1.0,0.3505477905273437,0.8668158864473864
mono_zho_microsoft_mdeberta-v3-base_2,2.0,0.4479348659515381,0.8379365645046328
mono_zho_microsoft_mdeberta-v3-base_2,3.0,0.3876118957996368,0.8775393419170243
mono_zho_microsoft_mdeberta-v3-base_2,4.0,0.4468085169792175,0.885513393710115
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.5234901309013367,0.880433175028347
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.4468085169792175,0.885513393710115
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.5545979738235474,0.8621126491386135
mono_amh_xlm-roberta-base_2,1.0,0.554487943649292,0.4300341296928328
mono_amh_xlm-roberta-base_2,2.0,0.5644911527633667,0.4300341296928328
mono_amh_xlm-roberta-base_2,3.0,0.5255006551742554,0.4300341296928328
mono_amh_xlm-roberta-base_2,4.0,0.5286197066307068,0.5648591549295774
mono_amh_xlm-roberta-base_2,5.0,0.531480073928833,0.6245503597122302
mono_amh_xlm-roberta-base_2,5.0,0.531480073928833,0.6245503597122302
mono_amh_xlm-roberta-base_2,5.0,0.480531245470047,0.6536584240102465
mono_arb_xlm-roberta-base_2,1.0,0.5253199934959412,0.7053292711506913
mono_arb_xlm-roberta-base_2,2.0,0.5357929468154907,0.74476515373613
mono_arb_xlm-roberta-base_2,3.0,0.6022579073905945,0.7393939393939394
mono_arb_xlm-roberta-base_2,4.0,1.021151781082153,0.6601307189542484
mono_arb_xlm-roberta-base_2,5.0,0.8437615633010864,0.7524030730748615
mono_arb_xlm-roberta-base_2,5.0,0.8437615633010864,0.7524030730748615
mono_arb_xlm-roberta-base_2,5.0,0.7595344185829163,0.7495379768600176
mono_ben_xlm-roberta-base_2,1.0,0.4264041185379028,0.8468676643192488
mono_ben_xlm-roberta-base_2,2.0,0.396153062582016,0.8547490168864215
mono_ben_xlm-roberta-base_2,3.0,0.3943017423152923,0.8386429307154512
mono_ben_xlm-roberta-base_2,4.0,0.4459768533706665,0.8485681239879713
mono_ben_xlm-roberta-base_2,5.0,0.4735630452632904,0.8514950535403312
mono_ben_xlm-roberta-base_2,5.0,0.396153062582016,0.8547490168864215
mono_ben_xlm-roberta-base_2,5.0,0.4297059774398803,0.8200427530767688
mono_deu_xlm-roberta-base_2,1.0,0.6914814710617065,0.3443298969072165
mono_deu_xlm-roberta-base_2,2.0,0.6287522912025452,0.6562503099122328
mono_deu_xlm-roberta-base_2,3.0,0.6195694804191589,0.6948931245610738
mono_deu_xlm-roberta-base_2,4.0,0.6488772630691528,0.688676166648537
mono_deu_xlm-roberta-base_2,5.0,0.6755068302154541,0.6947240283839553
mono_deu_xlm-roberta-base_2,5.0,0.6195694804191589,0.6948931245610738
mono_deu_xlm-roberta-base_2,5.0,0.632308840751648,0.6765783487585798
mono_eng_xlm-roberta-base_2,1.0,0.5369270443916321,0.7299771633635104
mono_eng_xlm-roberta-base_2,2.0,0.4958686828613281,0.7210237369575792
mono_eng_xlm-roberta-base_2,3.0,0.5074460506439209,0.7430692631765018
mono_eng_xlm-roberta-base_2,4.0,0.5885671973228455,0.738299340822022
mono_eng_xlm-roberta-base_2,5.0,0.6915478110313416,0.7085326953748007
mono_eng_xlm-roberta-base_2,5.0,0.5074460506439209,0.7430692631765018
mono_eng_xlm-roberta-base_2,5.0,0.4701784253120422,0.7630089374379344
mono_fas_xlm-roberta-base_2,1.0,0.4483891427516937,0.7443181818181819
mono_fas_xlm-roberta-base_2,2.0,0.4152345657348633,0.7845722899431461
mono_fas_xlm-roberta-base_2,3.0,0.3677219152450561,0.830301725684354
mono_fas_xlm-roberta-base_2,4.0,0.3892206251621246,0.8361004682843762
mono_fas_xlm-roberta-base_2,5.0,0.4064906239509582,0.8336134453781512
mono_fas_xlm-roberta-base_2,5.0,0.3892206251621246,0.8361004682843762
mono_fas_xlm-roberta-base_2,5.0,0.4154792726039886,0.8158079402459621
mono_hau_xlm-roberta-base_2,1.0,0.2655713856220245,0.4717800289435601
mono_hau_xlm-roberta-base_2,2.0,0.2469007521867752,0.7292284866468843
mono_hau_xlm-roberta-base_2,3.0,0.2055703401565551,0.8361794438863835
mono_hau_xlm-roberta-base_2,4.0,0.1870675683021545,0.8361794438863835
mono_hau_xlm-roberta-base_2,5.0,0.2155640721321106,0.8319410642636322
mono_hau_xlm-roberta-base_2,5.0,0.2055703401565551,0.8361794438863835
mono_hau_xlm-roberta-base_2,5.0,0.1939118653535843,0.8430550100803812
mono_hin_xlm-roberta-base_2,1.0,0.3614647388458252,0.4607843137254901
mono_hin_xlm-roberta-base_2,2.0,0.3011274337768554,0.7347608024691358
mono_hin_xlm-roberta-base_2,3.0,0.2930059134960174,0.7655032491399336
mono_hin_xlm-roberta-base_2,4.0,0.3329491019248962,0.7283240353324035
mono_hin_xlm-roberta-base_2,5.0,0.3364832699298858,0.7557184099489229
mono_hin_xlm-roberta-base_2,5.0,0.2930059134960174,0.7655032491399336
mono_hin_xlm-roberta-base_2,5.0,0.3147576153278351,0.7449990710348672
mono_ita_xlm-roberta-base_2,1.0,0.6702354550361633,0.3709981167608286
mono_ita_xlm-roberta-base_2,2.0,0.6561524271965027,0.3867892453523004
mono_ita_xlm-roberta-base_2,3.0,0.6409084796905518,0.5869575478377435
mono_ita_xlm-roberta-base_2,4.0,0.647120475769043,0.606631912426619
mono_ita_xlm-roberta-base_2,5.0,0.6645135283470154,0.6323507462686566
mono_ita_xlm-roberta-base_2,5.0,0.6645135283470154,0.6323507462686566
mono_ita_xlm-roberta-base_2,5.0,0.6907574534416199,0.5984873504741961
mono_khm_xlm-roberta-base_2,1.0,0.2871744930744171,0.4759273875295974
mono_khm_xlm-roberta-base_2,2.0,0.2326183021068573,0.7001635982737051
mono_khm_xlm-roberta-base_2,3.0,0.2934727966785431,0.6484474757856054
mono_khm_xlm-roberta-base_2,4.0,0.3118901550769806,0.7392317827100436
mono_khm_xlm-roberta-base_2,5.0,0.331637978553772,0.6662717644947047
mono_khm_xlm-roberta-base_2,5.0,0.3118901550769806,0.7392317827100436
mono_khm_xlm-roberta-base_2,5.0,0.3009591996669769,0.7404597376060404
mono_mya_xlm-roberta-base_2,1.0,0.486303836107254,0.7820293644408689
mono_mya_xlm-roberta-base_2,2.0,0.4008726477622986,0.8103674540682415
mono_mya_xlm-roberta-base_2,3.0,0.4115212261676788,0.8446236559139786
mono_mya_xlm-roberta-base_2,4.0,0.4512234032154083,0.8519756097560975
mono_mya_xlm-roberta-base_2,5.0,0.4914430379867553,0.8288432019531768
mono_mya_xlm-roberta-base_2,5.0,0.4512234032154083,0.8519756097560975
mono_mya_xlm-roberta-base_2,5.0,0.4335195124149322,0.8432387134128689
mono_nep_xlm-roberta-base_2,1.0,0.4419381022453308,0.8192807192807192
mono_nep_xlm-roberta-base_2,2.0,0.4676833152770996,0.8356744704570791
mono_nep_xlm-roberta-base_2,3.0,0.4487982094287872,0.8555927164622816
mono_nep_xlm-roberta-base_2,4.0,0.4421148002147674,0.8704896907216495
mono_nep_xlm-roberta-base_2,5.0,0.4998793601989746,0.8507425742574257
mono_nep_xlm-roberta-base_2,5.0,0.4421148002147674,0.8704896907216495
mono_nep_xlm-roberta-base_2,5.0,0.3368569016456604,0.9001991040318567
mono_ori_xlm-roberta-base_2,1.0,0.4458480477333069,0.7363339807289802
mono_ori_xlm-roberta-base_2,2.0,0.580337405204773,0.5880484296331815
mono_ori_xlm-roberta-base_2,3.0,0.4308265745639801,0.7587342155992116
mono_ori_xlm-roberta-base_2,4.0,0.5314956903457642,0.7446670976082741
mono_ori_xlm-roberta-base_2,5.0,0.511452853679657,0.7669616519174041
mono_ori_xlm-roberta-base_2,5.0,0.511452853679657,0.7669616519174041
mono_ori_xlm-roberta-base_2,5.0,0.5162788033485413,0.7867208077260754
mono_pan_xlm-roberta-base_2,1.0,0.6507740616798401,0.5699604743083004
mono_pan_xlm-roberta-base_2,2.0,0.6088436245918274,0.7017543859649122
mono_pan_xlm-roberta-base_2,3.0,0.5834921598434448,0.6997402597402598
mono_pan_xlm-roberta-base_2,4.0,0.6365805268287659,0.685086155674391
mono_pan_xlm-roberta-base_2,5.0,0.6256498694419861,0.7117547319976469
mono_pan_xlm-roberta-base_2,5.0,0.6256498694419861,0.7117547319976469
mono_pan_xlm-roberta-base_2,5.0,0.6326474547386169,0.7115151515151514
mono_pol_xlm-roberta-base_2,1.0,0.6624731421470642,0.4280424213416631
mono_pol_xlm-roberta-base_2,2.0,0.6116573214530945,0.6972128378378378
mono_pol_xlm-roberta-base_2,3.0,0.5454021096229553,0.745271600700905
mono_pol_xlm-roberta-base_2,4.0,0.5472160577774048,0.7656737436939587
mono_pol_xlm-roberta-base_2,5.0,0.5617078542709351,0.7661905693602035
mono_pol_xlm-roberta-base_2,5.0,0.5617078542709351,0.7661905693602035
mono_pol_xlm-roberta-base_2,5.0,0.5850432515144348,0.7580808080808081
mono_rus_xlm-roberta-base_2,1.0,0.4956534802913666,0.6392226618748563
mono_rus_xlm-roberta-base_2,2.0,0.4871062338352203,0.6636546184738956
mono_rus_xlm-roberta-base_2,3.0,0.5670352578163147,0.7124570831467383
mono_rus_xlm-roberta-base_2,4.0,0.6191449761390686,0.7390965732087227
mono_rus_xlm-roberta-base_2,5.0,0.7204156517982483,0.7133399387497749
mono_rus_xlm-roberta-base_2,5.0,0.6191449761390686,0.7390965732087227
mono_rus_xlm-roberta-base_2,5.0,0.6122719645500183,0.7484027248878734
mono_spa_xlm-roberta-base_2,1.0,0.5905145406723022,0.6871771344680461
mono_spa_xlm-roberta-base_2,2.0,0.5412963032722473,0.7117174106365228
mono_spa_xlm-roberta-base_2,3.0,0.5776057243347168,0.7275371332406526
mono_spa_xlm-roberta-base_2,4.0,0.653087854385376,0.7485009657899796
mono_spa_xlm-roberta-base_2,5.0,0.6872615814208984,0.7487953184291135
mono_spa_xlm-roberta-base_2,5.0,0.6872615814208984,0.7487953184291135
mono_spa_xlm-roberta-base_2,5.0,0.7310351729393005,0.7198645655077305
mono_swa_xlm-roberta-base_2,1.0,0.4926534295082092,0.7794464751102297
mono_swa_xlm-roberta-base_2,2.0,0.4435555636882782,0.7902790279027903
mono_swa_xlm-roberta-base_2,3.0,0.4546750783920288,0.7867265969754988
mono_swa_xlm-roberta-base_2,4.0,0.4802649617195129,0.8039800465471397
mono_swa_xlm-roberta-base_2,5.0,0.482307106256485,0.8066390041493776
mono_swa_xlm-roberta-base_2,5.0,0.482307106256485,0.8066390041493776
mono_swa_xlm-roberta-base_2,5.0,0.5613729357719421,0.7669668195192805
mono_tel_xlm-roberta-base_2,1.0,0.486464112997055,0.7637088733798604
mono_tel_xlm-roberta-base_2,2.0,0.4888785779476166,0.7847948010326716
mono_tel_xlm-roberta-base_2,3.0,0.3705228865146637,0.8419800695583226
mono_tel_xlm-roberta-base_2,4.0,0.3890340328216553,0.8587884806355511
mono_tel_xlm-roberta-base_2,5.0,0.3551629483699798,0.8595492502469246
mono_tel_xlm-roberta-base_2,5.0,0.3551629483699798,0.8595492502469246
mono_tel_xlm-roberta-base_2,5.0,0.3981539011001587,0.8430744452397996
mono_tur_xlm-roberta-base_2,1.0,0.6286252737045288,0.6458620689655172
mono_tur_xlm-roberta-base_2,2.0,0.5590337514877319,0.7551652892561984
mono_tur_xlm-roberta-base_2,3.0,0.5350808501243591,0.7256602496749951
mono_tur_xlm-roberta-base_2,4.0,0.6184747815132141,0.7380188275566966
mono_tur_xlm-roberta-base_2,5.0,0.6608304977416992,0.7592193209161393
mono_tur_xlm-roberta-base_2,5.0,0.6608304977416992,0.7592193209161393
mono_tur_xlm-roberta-base_2,5.0,0.6650632619857788,0.7667903757888698
mono_urd_xlm-roberta-base_2,1.0,0.5735938549041748,0.7101264354483239
mono_urd_xlm-roberta-base_2,2.0,0.478743702173233,0.733704593061871
mono_urd_xlm-roberta-base_2,3.0,0.5398807525634766,0.7215091128288773
mono_urd_xlm-roberta-base_2,4.0,0.515748918056488,0.7544496056834349
mono_urd_xlm-roberta-base_2,5.0,0.6118788719177246,0.7345676773538372
mono_urd_xlm-roberta-base_2,5.0,0.515748918056488,0.7544496056834349
mono_urd_xlm-roberta-base_2,5.0,0.5692934989929199,0.7243693643341531
mono_zho_xlm-roberta-base_2,1.0,0.3717057108879089,0.8432105853085103
mono_zho_xlm-roberta-base_2,2.0,0.3202288746833801,0.8728293166061407
mono_zho_xlm-roberta-base_2,3.0,0.3003183603286743,0.8971603320227174
mono_zho_xlm-roberta-base_2,4.0,0.3922729790210724,0.885498392107404
mono_zho_xlm-roberta-base_2,5.0,0.4761053323745727,0.88769351876148
mono_zho_xlm-roberta-base_2,5.0,0.3003183603286743,0.8971603320227174
mono_zho_xlm-roberta-base_2,5.0,0.3655316829681396,0.8539382745878534
mono_amh_bert-base-multilingual-cased_2,1.0,0.5639129281044006,0.4300341296928328
mono_amh_bert-base-multilingual-cased_2,2.0,0.566786527633667,0.4300341296928328
mono_amh_bert-base-multilingual-cased_2,3.0,0.558420717716217,0.4300341296928328
mono_amh_bert-base-multilingual-cased_2,4.0,0.557222306728363,0.4428174235403151
mono_amh_bert-base-multilingual-cased_2,5.0,0.56695955991745,0.4459287198561126
mono_amh_bert-base-multilingual-cased_2,5.0,0.56695955991745,0.4459287198561126
mono_amh_bert-base-multilingual-cased_2,5.0,0.5322026610374451,0.5174534273828902
mono_arb_bert-base-multilingual-cased_2,1.0,0.5155373215675354,0.7065225971110078
mono_arb_bert-base-multilingual-cased_2,2.0,0.5842627286911011,0.7364995664094321
mono_arb_bert-base-multilingual-cased_2,3.0,0.6883720755577087,0.7590367808201093
mono_arb_bert-base-multilingual-cased_2,4.0,0.8314321041107178,0.7433932251183977
mono_arb_bert-base-multilingual-cased_2,5.0,0.9388232827186584,0.7738095238095237
mono_arb_bert-base-multilingual-cased_2,5.0,0.9388232827186584,0.7738095238095237
mono_arb_bert-base-multilingual-cased_2,5.0,1.0441473722457886,0.7317531282241211
mono_ben_bert-base-multilingual-cased_2,1.0,0.46159827709198,0.8044619777171318
mono_ben_bert-base-multilingual-cased_2,2.0,0.5068346261978149,0.7528816199376946
mono_ben_bert-base-multilingual-cased_2,3.0,0.4701377153396606,0.8104565591476587
mono_ben_bert-base-multilingual-cased_2,4.0,0.5652952194213867,0.7966795794133924
mono_ben_bert-base-multilingual-cased_2,5.0,0.6210294365882874,0.7805783021050197
mono_ben_bert-base-multilingual-cased_2,5.0,0.4701377153396606,0.8104565591476587
mono_ben_bert-base-multilingual-cased_2,5.0,0.4798739552497864,0.7969019366330196
mono_deu_bert-base-multilingual-cased_2,1.0,0.6214895844459534,0.653748437310965
mono_deu_bert-base-multilingual-cased_2,2.0,0.6361786723136902,0.6441958041958042
mono_deu_bert-base-multilingual-cased_2,3.0,0.650136411190033,0.6760974259070637
mono_deu_bert-base-multilingual-cased_2,4.0,0.8481813669204712,0.6631189172598834
mono_deu_bert-base-multilingual-cased_2,5.0,1.0177456140518188,0.6721259467819328
mono_deu_bert-base-multilingual-cased_2,5.0,0.650136411190033,0.6760974259070637
mono_deu_bert-base-multilingual-cased_2,5.0,0.6918691992759705,0.6550386732942514
mono_eng_bert-base-multilingual-cased_2,1.0,0.5358498692512512,0.6773226773226773
mono_eng_bert-base-multilingual-cased_2,2.0,0.5548605918884277,0.7197192024569785
mono_eng_bert-base-multilingual-cased_2,3.0,0.5940369963645935,0.6967699338718496
mono_eng_bert-base-multilingual-cased_2,4.0,0.9796563982963562,0.6978849229098151
mono_eng_bert-base-multilingual-cased_2,5.0,1.1374939680099487,0.6759197324414716
mono_eng_bert-base-multilingual-cased_2,5.0,0.5548605918884277,0.7197192024569785
mono_eng_bert-base-multilingual-cased_2,5.0,0.4849817156791687,0.7624569506101566
mono_fas_bert-base-multilingual-cased_2,1.0,0.3953034281730652,0.7855750487329434
mono_fas_bert-base-multilingual-cased_2,2.0,0.3526549935340881,0.7781512605042016
mono_fas_bert-base-multilingual-cased_2,3.0,0.3477545976638794,0.8276469373625973
mono_fas_bert-base-multilingual-cased_2,4.0,0.4296261966228485,0.8369466973571627
mono_fas_bert-base-multilingual-cased_2,5.0,0.4988112449645996,0.8450413223140496
mono_fas_bert-base-multilingual-cased_2,5.0,0.4988112449645996,0.8450413223140496
mono_fas_bert-base-multilingual-cased_2,5.0,0.6076456308364868,0.7735395189003436
mono_hau_bert-base-multilingual-cased_2,1.0,0.2081135213375091,0.8577922077922078
mono_hau_bert-base-multilingual-cased_2,2.0,0.175157830119133,0.8706240487062404
mono_hau_bert-base-multilingual-cased_2,3.0,0.2074800431728363,0.827446478017154
mono_hau_bert-base-multilingual-cased_2,4.0,0.2078869789838791,0.833424607520993
mono_hau_bert-base-multilingual-cased_2,5.0,0.2208131700754165,0.8378354362893194
mono_hau_bert-base-multilingual-cased_2,5.0,0.175157830119133,0.8706240487062404
mono_hau_bert-base-multilingual-cased_2,5.0,0.1822216212749481,0.8588516260162602
mono_hin_bert-base-multilingual-cased_2,1.0,0.3005186319351196,0.7247057199074873
mono_hin_bert-base-multilingual-cased_2,2.0,0.3020151555538177,0.7597095423182381
mono_hin_bert-base-multilingual-cased_2,3.0,0.2959895730018616,0.7315108616060533
mono_hin_bert-base-multilingual-cased_2,4.0,0.3732599914073944,0.7709715401625457
mono_hin_bert-base-multilingual-cased_2,5.0,0.404833048582077,0.7709715401625457
mono_hin_bert-base-multilingual-cased_2,5.0,0.3732599914073944,0.7709715401625457
mono_hin_bert-base-multilingual-cased_2,5.0,0.5067927241325378,0.7095062993549943
mono_ita_bert-base-multilingual-cased_2,1.0,0.664063036441803,0.3709981167608286
mono_ita_bert-base-multilingual-cased_2,2.0,0.656543493270874,0.5786628221301136
mono_ita_bert-base-multilingual-cased_2,3.0,0.6539949178695679,0.639656301776288
mono_ita_bert-base-multilingual-cased_2,4.0,0.7443078756332397,0.6537487266859578
mono_ita_bert-base-multilingual-cased_2,5.0,0.82132488489151,0.6190290721936291
mono_ita_bert-base-multilingual-cased_2,5.0,0.7443078756332397,0.6537487266859578
mono_ita_bert-base-multilingual-cased_2,5.0,0.7700868844985962,0.6191796897038082
mono_khm_bert-base-multilingual-cased_2,1.0,0.3332394063472748,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,2.0,0.3122563660144806,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,3.0,0.3082032799720764,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,4.0,0.3072158694267273,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,5.0,0.3144646286964416,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,5.0,0.3332394063472748,0.4759273875295974
mono_khm_bert-base-multilingual-cased_2,5.0,0.3316313028335571,0.4759273875295974
mono_mya_bert-base-multilingual-cased_2,1.0,0.4803476333618164,0.7463654748731254
mono_mya_bert-base-multilingual-cased_2,2.0,0.3544853925704956,0.8391031480919122
mono_mya_bert-base-multilingual-cased_2,3.0,0.3744824826717376,0.8343880805262109
mono_mya_bert-base-multilingual-cased_2,4.0,0.3678176999092102,0.8522494887525562
mono_mya_bert-base-multilingual-cased_2,5.0,0.4224579930305481,0.8635818980646567
mono_mya_bert-base-multilingual-cased_2,5.0,0.4224579930305481,0.8635818980646567
mono_mya_bert-base-multilingual-cased_2,5.0,0.4594956338405609,0.8493642193049444
mono_nep_bert-base-multilingual-cased_2,1.0,0.4463900327682495,0.8057971014492754
mono_nep_bert-base-multilingual-cased_2,2.0,0.3578214049339294,0.8552053059095313
mono_nep_bert-base-multilingual-cased_2,3.0,0.379137247800827,0.8606654783125371
mono_nep_bert-base-multilingual-cased_2,4.0,0.5097945928573608,0.8502979145978153
mono_nep_bert-base-multilingual-cased_2,5.0,0.5210383534431458,0.8656716417910447
mono_nep_bert-base-multilingual-cased_2,5.0,0.5210383534431458,0.8656716417910447
mono_nep_bert-base-multilingual-cased_2,5.0,0.511258602142334,0.8777781233477435
mono_ori_bert-base-multilingual-cased_2,1.0,0.6031880974769592,0.5792401467629305
mono_ori_bert-base-multilingual-cased_2,2.0,0.5893307328224182,0.4162561576354679
mono_ori_bert-base-multilingual-cased_2,3.0,0.5879015326499939,0.4162561576354679
mono_ori_bert-base-multilingual-cased_2,4.0,0.5987337827682495,0.4162561576354679
mono_ori_bert-base-multilingual-cased_2,5.0,0.591379702091217,0.4162561576354679
mono_ori_bert-base-multilingual-cased_2,5.0,0.6031880974769592,0.5792401467629305
mono_ori_bert-base-multilingual-cased_2,5.0,0.5963799357414246,0.5748878923766816
mono_pan_bert-base-multilingual-cased_2,1.0,0.5422422289848328,0.7284441446877995
mono_pan_bert-base-multilingual-cased_2,2.0,0.5665305852890015,0.7349773242630385
mono_pan_bert-base-multilingual-cased_2,3.0,0.6770815253257751,0.6997402597402598
mono_pan_bert-base-multilingual-cased_2,4.0,0.8504114747047424,0.7057194294419056
mono_pan_bert-base-multilingual-cased_2,5.0,0.9302603602409364,0.6940753045404209
mono_pan_bert-base-multilingual-cased_2,5.0,0.5665305852890015,0.7349773242630385
mono_pan_bert-base-multilingual-cased_2,5.0,0.6291035413742065,0.7058482505195373
mono_pol_bert-base-multilingual-cased_2,1.0,0.6478771567344666,0.6104421893895577
mono_pol_bert-base-multilingual-cased_2,2.0,0.7472631335258484,0.5952546481986558
mono_pol_bert-base-multilingual-cased_2,3.0,0.6971006393432617,0.6879675370501059
mono_pol_bert-base-multilingual-cased_2,4.0,0.8824359178543091,0.6770100215876582
mono_pol_bert-base-multilingual-cased_2,5.0,1.0391535758972168,0.6715644820295983
mono_pol_bert-base-multilingual-cased_2,5.0,0.6971006393432617,0.6879675370501059
mono_pol_bert-base-multilingual-cased_2,5.0,0.5757455229759216,0.7397639156418234
